date,tx_count,active_addresses,new_addresses,large_eth_transfers,token_transfers,contract_events,avg_gas_price,total_gas_used,avg_block_size,avg_block_difficulty
2016-10-11,41053,9349,1636,272,923,10322,24289033632.14,1564187991,2762.45,89686038468289.4
2016-10-12,30002,5413,1115,345,631,6374,26037096488.15,1522678013,1247.88,84156427637319.49
2016-10-13,32244,3686,568,102,200,4601,74508549154.73,1418138280,1306.13,82197610286997.15
2016-10-14,42006,8047,1280,128,254,7489,47491822158.79,1486426699,1400.34,91991159868762.35
2016-10-15,33662,6442,1199,130,104,5789,67021626921.86,1040206098,1236.31,95454493863866.35
2016-10-16,34990,7603,1369,319,134,8171,64860315135.42,990865611,1296.99,95167930108960.61
2016-10-17,38136,8437,1317,331,457,8576,62917625993.06,1078574284,1376.84,92157415719447.15
2016-10-18,51898,11698,1443,597,522,14017,56109104952.98,1704303900,1746.63,92931573004157.4
2016-10-19,38497,6927,971,153,1807,11384,26726320741.27,4085750321,1638.15,92357987224807.76
2016-10-20,43438,11255,1402,101,486,10653,28388678071.02,2271887910,1465.54,92824518156323.46
2016-10-21,57780,12002,1177,81,3025,12944,27327186755.61,1538319822,1724.44,102155718327211.1
2016-10-22,37772,10044,1243,86,726,11912,25568419660.28,1087705458,1356.88,103793607749486.46
2016-10-23,35364,9598,1440,80,585,10647,27189463354.12,1003447161,1291.57,102340545721113.67
2016-10-24,52547,8964,1280,82,2241,24032,26738598194.15,1752086955,1791.45,101691239939387.63
2016-10-25,47610,9037,1583,187,2498,19487,25467763115.88,1595508580,1675.28,104668841926954.25
2016-10-26,45158,9163,1552,140,1735,16695,24766254645.48,1320805021,1549.64,104783609727773.18
2016-10-27,44353,9360,1738,168,2031,15382,25335805630.98,1288784933,1517.99,104658825475370.15
2016-10-28,41522,9551,1982,230,3030,13188,26393346615.04,1281666893,1472.23,101735271147639.95
2016-10-29,40011,8789,1829,340,3665,13241,26931401011.1,1103589525,1461.41,85036314589227.8
2016-10-30,39435,8222,1588,202,2886,13000,25710654067.61,1149072616,1422.43,76369898449175.45
2016-10-31,45031,10638,2027,199,1013,12201,24957725627.92,1338793706,1535.71,81664327622895.54
2016-11-01,49025,11620,2724,359,5504,17714,27306724365.51,1473547479,1688.56,73350829771605.05
2016-11-02,43519,8578,1552,279,774,11180,24483859111.23,1195992854,1496.67,64719068491400.31
2016-11-03,42346,9927,1772,492,636,12620,24959981034.66,1175865179,1470.56,61514730699689.49
2016-11-04,32572,6858,1466,213,428,9520,23953353774.54,909734105,1262.15,57159503514602.27
2016-11-05,37690,8247,1364,161,465,8952,24195064419.79,1010207475,1357.98,53005065702771.97
2016-11-06,34391,7169,1439,118,396,9122,24063307574.35,961987815,1289.32,51646857812065.14
2016-11-07,41941,8895,1898,129,470,10996,24556000429.28,1155660767,1399.42,58599219756577.5
2016-11-08,41569,8586,1784,138,535,11683,24358801327.89,1287625339,1475.91,67264445718749.68
2016-11-09,40517,8954,2165,347,559,10975,25674126403.43,1396745204,1483.86,68500747666719.97
2016-11-10,40164,7455,1302,183,478,11823,24703835062.72,1345345017,1492.33,62531737964000.46
2016-11-11,41070,8728,1960,617,1358,12426,28885873401.27,1310188453,1462.23,60581959748738.77
2016-11-12,40882,8326,1563,205,979,11397,25243993965.44,1173857840,1426.04,60465042409040.36
2016-11-13,43673,9463,2153,171,1492,13052,25168748733.43,1300556775,1467.96,64651085122084.69
2016-11-14,43876,7635,1366,125,1731,15813,24969184272.9,1454676000,1576.04,68109469050598.11
2016-11-15,45330,8371,1849,167,1374,16059,24582331373.26,1420427265,1577.37,69609625808757.91
2016-11-16,41684,7837,1392,215,1053,13934,24744831659.28,1307725316,1481.44,67942982634481.9
2016-11-17,40738,7807,1640,189,764,12999,24333883462.94,1193974855,1475.92,66530412520218.94
2016-11-18,43785,8083,1672,193,738,13943,24779293462.26,1340958763,1513.56,66438055411679.95
2016-11-19,39289,7433,1325,116,613,11725,24367176414.65,1103130246,1375.22,71949014865556.86
2016-11-20,42125,7764,1292,97,702,12974,24297865024.86,1263031869,1472.88,78335266346296.94
2016-11-21,42735,7980,1469,136,740,14488,24827550548.08,1349827967,1537.49,84449596012008.15
2016-11-22,53585,21813,1591,222,2699,12882,23328942477.9,1568327298,1707.95,81077735124448.11
2016-11-23,64289,30063,1422,325,439,9383,24571404784.73,3254628695,1949.97,75589241102578.08
2016-11-24,36861,5263,928,112,321,8221,27957005767.44,2233482563,1423.56,68111219919406.73
2016-11-25,58075,22868,7245,256,342,8366,17357950828.85,3392587740,1767.13,65986567593840.39
2016-11-26,40804,5799,1219,78,1022,11971,24476330142.58,2934289661,1500.92,69017176974794.62
2016-11-27,44449,6104,1309,141,320,13182,25187618136.4,4525823985,1702.91,65524158428077.75
2016-11-28,48388,7463,1550,151,632,12334,25725607641.28,4699481436,1731.01,67649540618317.13
2016-11-29,47036,6915,1519,242,1571,14715,25162584778.71,3918433844,1692.36,69010302114794.27
2016-11-30,39178,7147,1543,192,578,12094,23375317675.02,1448305639,2208.69,69284299604446.5
2016-12-01,37121,6727,1446,142,586,14160,22784113143.11,1180527977,1407.41,70310041002384.17
2016-12-02,41642,7390,1762,604,1701,14866,23054180873.87,1283132462,1461.55,71265485462808.97
2016-12-03,41357,9250,3039,631,413,11785,22020928393.35,1328529729,1404.43,74252936273638.56
2016-12-04,39643,9378,1483,379,460,14669,22552049925.95,1345963783,1403.27,75672242806019.6
2016-12-05,41613,7684,1947,689,805,14212,23029361570.54,1517390929,1491.44,73600849613782.97
2016-12-06,48200,9746,2045,1131,1055,17523,22736949333.01,1481293602,1614.96,71207341778909.27
2016-12-07,41757,6604,1398,441,4554,16204,23373212813.05,1404840993,1522.66,73643047177205.61
2016-12-08,39587,6817,1348,366,749,12728,939564597809.22,1238576996,1415.66,76369350674976.53
2016-12-09,41444,8540,1669,408,682,12703,22948363843.04,1332625137,1502.1,79280439330296.47
2016-12-10,40564,7015,1295,236,1920,12388,22714084725.91,1312233866,1427.7,80985310483737.22
2016-12-11,39164,7686,2203,349,812,11478,22609806495.96,1818891478,1680.9,82937850219048.36
2016-12-12,38741,7752,1547,173,712,11631,23526685427.87,1287935860,1477.01,80878029546952.16
2016-12-13,44664,7100,1200,166,1160,17719,22646873529.2,1329012808,1538.5,82224328165903.2
2016-12-14,47294,8898,2988,206,2410,17390,21838805159.63,1836909629,1835.33,81678014786169.94
2016-12-15,46102,9998,3505,443,1641,15960,22069236857.2,1868759687,1581.66,82533566446745.79
2016-12-16,43953,7796,1542,256,615,14324,22741298919.3,1398571391,1506.01,84138040153488.55
2016-12-17,39442,7685,2171,582,476,11641,23258823534.03,1513557248,1417.87,84534055963890.16
2016-12-18,36640,7441,1771,412,557,11489,23606372759.25,1409786898,1345.32,87759902841940.78
2016-12-19,45599,8044,1388,206,2228,15497,23061647663.44,1560298755,1616.25,88901803448092.4
2016-12-20,44241,8535,1920,272,999,14942,24119294810.97,1527579481,1536.39,90508375478344
2016-12-21,50793,8839,1720,389,5382,20673,23592292635.42,1796300581,1769.34,90111207881563.33
2016-12-22,55173,8766,2069,540,3739,19721,20418520842.74,1780610263,1761.91,88551562938904.23
2016-12-23,44391,7693,1782,730,1924,14851,21893017279.9,1339317925,1521.97,82165845261670.22
2016-12-24,37757,7159,1526,395,550,10590,22809729789.7,1194026149,1360.89,76928058048259.15
2016-12-25,36601,6388,1085,157,565,10929,22736138306.21,1044063973,1316.6,78749733949107.86
